node_id,type,attrs_json
concept_us-gaap:BusinessCombinationConsiderationTransferredOther1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ContractWithCustomerAssetNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DilutiveSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DueToEmployeesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ForeignCurrencyContractAssetFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ForeignCurrencyContractsLiabilityFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherAccruedLiabilitiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherNonoperatingIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PostemploymentBenefitsPeriodExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleAndMaturityOfMarketableSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RealizedInvestmentGainsLosses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,Concept,"{""ns"": ""us-gaap""}"
period_2013-07-16,Period,"{""end"": ""2013-07-16""}"
concept_us-gaap:PrepaidExpenseCurrentAndNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForPreviousAcquisition,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GovernmentAssistanceAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedComputerSoftwareGross,Concept,"{""ns"": ""us-gaap""}"
period_2023-08-31,Period,"{""end"": ""2023-08-31""}"
period_2023-12-12,Period,"{""end"": ""2023-12-12""}"
concept_us-gaap:DeferredTaxAssetsTaxDeferredExpenseOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxLiabilitiesFinancingArrangements,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestReceivableCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NotesPayableFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherGeneralExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherReceivablesGrossCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RevenueFromContractWithCustomerIncludingAssessedTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ValuationAllowancesAndReservesBalance,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ValuationAllowancesAndReservesChargedToCostAndExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ValuationAllowancesAndReservesChargedToOtherAccounts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ValuationAllowancesAndReservesDeductions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentCompanyFinancialSupportToInvesteeContractuallyRequiredAmount,Concept,"{""ns"": ""us-gaap""}"
period_2022-11-02,Period,"{""end"": ""2022-11-02""}"
period_2025-05-15,Period,"{""end"": ""2025-05-15""}"
period_2021-08-31,Period,"{""end"": ""2021-08-31""}"
period_2021-11-30,Period,"{""end"": ""2021-11-30""}"
period_2022-02-28,Period,"{""end"": ""2022-02-28""}"
period_2022-05-31,Period,"{""end"": ""2022-05-31""}"
period_2023-02-28,Period,"{""end"": ""2023-02-28""}"
period_2023-05-31,Period,"{""end"": ""2023-05-31""}"
period_2023-11-30,Period,"{""end"": ""2023-11-30""}"
period_2024-05-31,Period,"{""end"": ""2024-05-31""}"
period_2024-08-31,Period,"{""end"": ""2024-08-31""}"
period_2025-02-28,Period,"{""end"": ""2025-02-28""}"
period_2025-05-31,Period,"{""end"": ""2025-05-31""}"
period_2020-05-31,Period,"{""end"": ""2020-05-31""}"
period_2020-08-31,Period,"{""end"": ""2020-08-31""}"
period_2021-02-28,Period,"{""end"": ""2021-02-28""}"
period_2019-05-31,Period,"{""end"": ""2019-05-31""}"
concept_us-gaap:DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:Dividends,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromRepaymentsOfNotesPayable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityCarryingAmountAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredCompensationLiabilityClassifiedNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredCompensationPlanAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilityFairValueOfCollateral,Concept,"{""ns"": ""us-gaap""}"
period_2020-09-26,Period,"{""end"": ""2020-09-26""}"
concept_us-gaap:AssetsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
period_2019-09-28,Period,"{""end"": ""2019-09-28""}"
concept_us-gaap:DeferredTaxLiabilitiesOtherComprehensiveIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeFairValueOfDerivativeNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInOtherReceivables,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NontradeReceivablesCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestrictedInvestments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsOtherComprehensiveLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleRestricted,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InventoryRawMaterialsAndPurchasedPartsNetOfReserves,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HedgedAssetFairValueHedge,Concept,"{""ns"": ""us-gaap""}"
period_2022-01-30,Period,"{""end"": ""2022-01-30""}"
period_2022-10-30,Period,"{""end"": ""2022-10-30""}"
period_2023-01-29,Period,"{""end"": ""2023-01-29""}"
period_2023-07-30,Period,"{""end"": ""2023-07-30""}"
period_2023-10-29,Period,"{""end"": ""2023-10-29""}"
period_2024-01-28,Period,"{""end"": ""2024-01-28""}"
period_2024-04-28,Period,"{""end"": ""2024-04-28""}"
period_2024-07-28,Period,"{""end"": ""2024-07-28""}"
period_2024-10-27,Period,"{""end"": ""2024-10-27""}"
period_2025-02-02,Period,"{""end"": ""2025-02-02""}"
period_2025-05-04,Period,"{""end"": ""2025-05-04""}"
period_2025-08-03,Period,"{""end"": ""2025-08-03""}"
period_2021-05-02,Period,"{""end"": ""2021-05-02""}"
period_2021-08-01,Period,"{""end"": ""2021-08-01""}"
concept_us-gaap:CapitalLeaseObligationsIncurred,Concept,"{""ns"": ""us-gaap""}"
period_2020-02-02,Period,"{""end"": ""2020-02-02""}"
concept_us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsStateTaxes,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInDeferredRevenue,Concept,"{""ns"": ""us-gaap""}"
period_2024-06-18,Period,"{""end"": ""2024-06-18""}"
concept_us-gaap:SeniorNotes,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShorttermDebtMaximumMonthendOutstandingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockIssuedDuringPeriodSharesNewIssues,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LineOfCredit,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromIssuanceOfSeniorLongTermDebt,Concept,"{""ns"": ""us-gaap""}"
period_2024-06-25,Period,"{""end"": ""2024-06-25""}"
concept_us-gaap:CostOfGoodsAndServicesSoldDepreciationAndAmortization,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherLongTermDebtNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,Concept,"{""ns"": ""us-gaap""}"
period_2022-03-22,Period,"{""end"": ""2022-03-22""}"
period_2022-06-28,Period,"{""end"": ""2022-06-28""}"
period_2022-09-20,Period,"{""end"": ""2022-09-20""}"
period_2022-12-13,Period,"{""end"": ""2022-12-13""}"
period_2023-03-21,Period,"{""end"": ""2023-03-21""}"
period_2023-06-27,Period,"{""end"": ""2023-06-27""}"
period_2024-03-19,Period,"{""end"": ""2024-03-19""}"
period_2024-09-24,Period,"{""end"": ""2024-09-24""}"
period_2024-12-17,Period,"{""end"": ""2024-12-17""}"
period_2025-03-18,Period,"{""end"": ""2025-03-18""}"
period_2025-06-24,Period,"{""end"": ""2025-06-24""}"
concept_us-gaap:DeferredTaxAssetsOperatingLossCarryforwardsDomestic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxLiabilitiesOtherFiniteLivedAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FurnitureAndFixturesGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInHealthCareInsuranceLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentsFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LandAndLandImprovements,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForClaimsAndClaimsAdjustmentExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseBusinessAcquisitions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredButNotReportedIBNRClaimsAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:MinorityInterestChangeInRedemptionValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForLossesAndLossAdjustmentExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PolicyholderBenefitsAndClaimsIncurredHealthCare,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PolicyholderBenefitsAndClaimsIncurredNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PremiumsEarnedNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PropertyPlantAndEquipmentOtherAccumulatedDepreciation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,Concept,"{""ns"": ""us-gaap""}"
period_2018-06-01,Period,"{""end"": ""2018-06-01""}"
concept_us-gaap:SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EquitySecuritiesFvNiUnrealizedGain,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IndefinitelivedIntangibleAssetsAcquired,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostBeforeAllowanceForCreditLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationDispositionOfBusiness,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsPayableCurrentAndNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationLegallyRestrictedAssetsFairValue,Concept,"{""ns"": ""us-gaap""}"
period_2020-09-14,Period,"{""end"": ""2020-09-14""}"
period_2020-10-26,Period,"{""end"": ""2020-10-26""}"
concept_us-gaap:ConstructionPayableCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DecommissioningFundInvestments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DecommissioningTrustAssetsAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsRegulatoryAssetsAndLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DueFromRelatedPartiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GuaranteesFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInOtherCurrentLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInRecoverablePropertyDamageCosts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestAndFeeIncomeOtherLoans,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForProceedsFromNuclearFuel,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsOfStockIssuanceCosts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToInvestInDecommissioningFund,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromDecommissioningFund,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromRepaymentsOfRelatedPartyDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RegulatedAndUnregulatedOperatingRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RegulatoryAssetsCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RegulatoryAssetsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RegulatoryLiabilityCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RegulatoryLiabilityNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SalesTypeLeaseNetInvestmentInLease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxesExcludingIncomeAndExciseTaxes,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityInterestInSubsidiaryEarnings,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityNetIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnrealizedGainLossOnDerivativesAndCommodityContracts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UtilitiesOperatingExpenseMaintenanceAndOperations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LineOfCreditFacilityFairValueOfAmountOutstanding,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
period_2020-05-01,Period,"{""end"": ""2020-05-01""}"
period_2021-05-01,Period,"{""end"": ""2021-05-01""}"
period_2023-05-01,Period,"{""end"": ""2023-05-01""}"
period_2024-05-01,Period,"{""end"": ""2024-05-01""}"
period_2025-05-01,Period,"{""end"": ""2025-05-01""}"
concept_us-gaap:InvestmentIncomeNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LossContingencyAccrualCarryingValueCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsOfDebtRestructuringCosts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromShortTermDebtMaturingInThreeMonthsOrLess,Concept,"{""ns"": ""us-gaap""}"
period_2021-12-03,Period,"{""end"": ""2021-12-03""}"
period_2022-03-04,Period,"{""end"": ""2022-03-04""}"
period_2022-06-03,Period,"{""end"": ""2022-06-03""}"
period_2022-09-02,Period,"{""end"": ""2022-09-02""}"
period_2022-12-02,Period,"{""end"": ""2022-12-02""}"
period_2023-03-03,Period,"{""end"": ""2023-03-03""}"
period_2023-06-02,Period,"{""end"": ""2023-06-02""}"
period_2023-09-01,Period,"{""end"": ""2023-09-01""}"
period_2023-12-01,Period,"{""end"": ""2023-12-01""}"
period_2024-03-01,Period,"{""end"": ""2024-03-01""}"
period_2024-08-30,Period,"{""end"": ""2024-08-30""}"
period_2024-11-29,Period,"{""end"": ""2024-11-29""}"
period_2025-05-30,Period,"{""end"": ""2025-05-30""}"
period_2025-08-29,Period,"{""end"": ""2025-08-29""}"
concept_us-gaap:AccruedBonusesCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccruedRoyaltiesCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,Concept,"{""ns"": ""us-gaap""}"
period_2020-11-27,Period,"{""end"": ""2020-11-27""}"
period_2021-03-05,Period,"{""end"": ""2021-03-05""}"
period_2021-06-04,Period,"{""end"": ""2021-06-04""}"
period_2021-09-03,Period,"{""end"": ""2021-09-03""}"
concept_us-gaap:CostOfGoodsAndServicesSoldAmortization,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetIntraEntityTransferAssetOtherThanInventory,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationTaxSettlementsDomestic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RoyaltyExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SharePrice,Concept,"{""ns"": ""us-gaap""}"
period_2019-11-29,Period,"{""end"": ""2019-11-29""}"
period_2020-12-10,Period,"{""end"": ""2020-12-10""}"
concept_us-gaap:OtherNonrecurringExpense,Concept,"{""ns"": ""us-gaap""}"
period_2025-01-17,Period,"{""end"": ""2025-01-17""}"
concept_us-gaap:DeferredFinanceCostsGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueHedgeLiabilitiesAtFairValue,Concept,"{""ns"": ""us-gaap""}"
period_2021-10-30,Period,"{""end"": ""2021-10-30""}"
period_2022-01-29,Period,"{""end"": ""2022-01-29""}"
period_2022-07-30,Period,"{""end"": ""2022-07-30""}"
period_2022-10-29,Period,"{""end"": ""2022-10-29""}"
period_2023-01-28,Period,"{""end"": ""2023-01-28""}"
period_2023-04-29,Period,"{""end"": ""2023-04-29""}"
period_2023-07-29,Period,"{""end"": ""2023-07-29""}"
period_2023-10-28,Period,"{""end"": ""2023-10-28""}"
period_2024-01-27,Period,"{""end"": ""2024-01-27""}"
period_2024-04-27,Period,"{""end"": ""2024-04-27""}"
period_2024-07-27,Period,"{""end"": ""2024-07-27""}"
period_2024-10-26,Period,"{""end"": ""2024-10-26""}"
period_2025-01-25,Period,"{""end"": ""2025-01-25""}"
period_2025-04-26,Period,"{""end"": ""2025-04-26""}"
period_2025-07-26,Period,"{""end"": ""2025-07-26""}"
period_2020-07-25,Period,"{""end"": ""2020-07-25""}"
period_2020-10-24,Period,"{""end"": ""2020-10-24""}"
period_2021-01-23,Period,"{""end"": ""2021-01-23""}"
period_2019-07-27,Period,"{""end"": ""2019-07-27""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ContractWithCustomerAssetGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableAllowanceForCreditLossForeignCurrencyTranslation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableBeforeAllowanceForCreditLossAndFee,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableUnamortizedLoanCommitmentOriginationFeeAndPremiumDiscount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ImpairedFinancingReceivableRecordedInvestment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInFinanceReceivables,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PropertySubjectToOrAvailableForOperatingLeaseGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestructuringReserveSettledWithoutCash2,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SalesTypeLeaseInterestIncomeLeaseReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SalesTypeLeaseUnguaranteedResidualAsset,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfConvertibleDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromLongTermLinesOfCredit,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfOtherLongTermDebt,Concept,"{""ns"": ""us-gaap""}"
period_2021-08-29,Period,"{""end"": ""2021-08-29""}"
period_2021-11-21,Period,"{""end"": ""2021-11-21""}"
period_2022-02-13,Period,"{""end"": ""2022-02-13""}"
period_2022-05-08,Period,"{""end"": ""2022-05-08""}"
period_2022-08-28,Period,"{""end"": ""2022-08-28""}"
period_2022-11-20,Period,"{""end"": ""2022-11-20""}"
period_2023-02-12,Period,"{""end"": ""2023-02-12""}"
period_2023-05-07,Period,"{""end"": ""2023-05-07""}"
period_2023-09-03,Period,"{""end"": ""2023-09-03""}"
period_2023-11-26,Period,"{""end"": ""2023-11-26""}"
period_2024-02-18,Period,"{""end"": ""2024-02-18""}"
period_2024-05-12,Period,"{""end"": ""2024-05-12""}"
period_2024-09-01,Period,"{""end"": ""2024-09-01""}"
period_2024-11-24,Period,"{""end"": ""2024-11-24""}"
period_2025-02-16,Period,"{""end"": ""2025-02-16""}"
period_2025-05-11,Period,"{""end"": ""2025-05-11""}"
concept_us-gaap:AccruedInsuranceCurrentAndNoncurrent,Concept,"{""ns"": ""us-gaap""}"
period_2020-08-30,Period,"{""end"": ""2020-08-30""}"
period_2020-11-22,Period,"{""end"": ""2020-11-22""}"
period_2021-02-14,Period,"{""end"": ""2021-02-14""}"
period_2021-05-09,Period,"{""end"": ""2021-05-09""}"
concept_us-gaap:BankOverdrafts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CreditAndDebitCardReceivablesAtCarryingValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationDeductions,Concept,"{""ns"": ""us-gaap""}"
